966|7814|FR
4761|48|FR
63|3647|FR
667|13|FR
1600|559|FR
1269|9|FR
9|28|FR
539|7|FR
6318|10|FR
6|201|FR
7837|330|FR
8471|74|FR
7|405|FR
282|57|FR
5498|2|FR
9049|015|FR
9339|21|FR
138|816|FR
120|4423|FR
2123|7677|FR
2052|39|FR
221|54|FR
318|6|FR
1|8|FR
3328|2|FR
9169|4937|FR
19|504|FR
1298|900|FR
17|08|FR
6470|827|FR
113|292|FR
12|68|FR
1|44|FR
4|1297|FR
42|8281|FR
525|6|FR
1192|01|FR
7|700|FR
4489|8607|FR
641|0|FR
569|43|FR
8|0668|FR
1655|3542|FR
10|6|FR
8|5705|FR
9959|58|FR
46|377|FR
8987|40|FR
6|468|FR
578|0743|FR
39|48|FR
55|70|FR
21|8|FR
13|106|FR
9497|3|FR
27|9|FR
9|9|FR
2|8|FR
7|02|FR
1|502|FR
30|2|FR
10|2|FR
62|323|FR
2242|8016|FR
56|3|FR
975|3526|FR
35|92|FR
2|5953|FR
971|7690|FR
283|3|FR
837|67|FR
4|530|FR
5|18|FR
524|0474|FR
478|45|FR
3|51|FR
793|3592|FR
2|4219|FR
9|734|FR
1|6480|FR
4|225|FR
21|267|FR
609|39|FR
44|58|FR
9|860|FR
73|28|FR
771|457|FR
238|03|FR
8994|7786|FR
706|34|FR
20|19|FR
7|938|FR
8|8|FR
2|919|FR
97|8114|FR
2416|7|FR
1899|9701|FR
1213|08|FR
173|41|FR
4|1|FR
2137|832|FR
3457|1|FR
96|2|FR
89|8829|FR
4957|438|FR
9937|07|FR
9|34|FR
7|487|FR
73|13|FR
12|5027|FR
8824|06|FR
6600|6234|FR
5578|7|FR
54|5830|FR
181|297|FR
76|593|FR
6|104|FR
33|3|FR
7|7|FR
618|26|FR
6|255|FR
221|7|FR
1|2396|FR
1518|4822|FR
45|3|FR
161|106|FR
50|96|FR
5657|0|FR
48|457|FR
509|0|FR
47|0343|FR
504|0|FR
5163|0344|FR
78|4|FR
1|505|FR
3215|4603|FR
7|443|FR
4|4272|FR
73|3638|FR
724|21|FR
51|0208|FR
96|048|FR
55|6895|FR
9|94|FR
17|2|FR
502|831|FR
8|986|FR
727|6860|FR
4561|5793|FR
3392|139|FR
8527|4215|FR
880|36|FR
628|3|FR
4030|2|FR
8|24|FR
1|375|FR
632|74|FR
5505|814|FR
871|99|FR
7|15|FR
271|24|FR
1|638|FR
18|2070|FR
7|1|FR
4|6|FR
8|0082|FR
1|91|FR
4|39|FR
221|688|FR
464|6410|FR
4604|944|FR
5|3732|FR
7|32|FR
58|4|FR
1874|2314|FR
661|783|FR
808|752|FR
6922|7079|FR
1549|1703|FR
16|00|FR
13|848|FR
21|45|FR
97|76|FR
1|2|FR
126|5|FR
57|75|FR
10|928|FR
1954|1|FR
17|39|FR
7|707|FR
8016|3657|FR
974|49|FR
8|758|FR
32|5|FR
601|389|FR
56|113|FR
25|9185|FR
38|3|FR
961|835|FR
533|7587|FR
10|29|FR
24|8|FR
5|5|FR
1689|352|FR
1|0|FR
14|86|FR
8|92|FR
6|07|FR
4795|1408|FR
5448|18|FR
58|1|FR
13|3|FR
8676|76|FR
140|473|FR
5494|767|FR
92|0|FR
2196|6|FR
378|642|FR
5|7|FR
8|3985|FR
2|07|FR
2|8424|FR
493|9696|FR
1|6|FR
5|151|FR
25|567|FR
618|05|FR
6432|202|FR
6019|3|FR
1|0|FR
1333|2|FR
1|941|FR
398|7|FR
8|5611|FR
6094|52|FR
58|6075|FR
5213|20|FR
8|50|FR
197|97|FR
4|30|FR
868|65|FR
319|4895|FR
8657|3658|FR
40|5|FR
822|42|FR
79|75|FR
5|3921|FR
17|153|FR
296|4|FR
9|3974|FR
17|7265|FR
6|02|FR
101|6846|FR
2185|9|FR
47|2776|FR
883|315|FR
3|79|FR
2|10|FR
839|7|FR
1642|6367|FR
332|83|FR
5636|800|FR
246|80|FR
57|1|FR
7|077|FR
6|0798|FR
604|8|FR
363|86|FR
25|66|FR
688|57|FR
90|9|FR
1|264|FR
1156|933|FR
494|96|FR
4342|875|FR
71|0521|FR
9|3|FR
10|9601|FR
2|1|FR
6858|7837|FR
8|5|FR
663|9|FR
7889|4|FR
44|15|FR
640|1|FR
7622|660|FR
85|10|FR
12|5635|FR
455|04|FR
9|82|FR
820|8|FR
445|284|FR
4|355|FR
802|4637|FR
38|7372|FR
4619|79|FR
8|9|FR
1987|767|FR
966|47|FR
9|7639|FR
513|00|FR
8|27|FR
8|560|FR
7|8|FR
7947|1844|FR
328|3635|FR
864|8624|FR
6336|3110|FR
130|1|FR
193|0390|FR
9|954|FR
10|89|FR
6|6646|FR
107|98|FR
35|146|FR
6|8|FR
993|3514|FR
89|087|FR
2|156|FR
8|82|FR
706|53|FR
7|9|FR
31|57|FR
52|210|FR
177|95|FR
51|7249|FR
43|460|FR
6831|5|FR
551|343|FR
8|91|FR
991|14|FR
1049|05|FR
4|80|FR
7067|25|FR
6|4285|FR
1|6|FR
5157|6|FR
3|488|FR
6|987|FR
61|705|FR
8713|35|FR
9|1380|FR
92|9650|FR
197|124|FR
8|7|FR
4|0911|FR
1|69|FR
6|48|FR
8604|42|FR
42|336|FR
45|26|FR
387|6259|FR
52|8|FR
9037|012|FR
54|0|FR
6847|9705|FR
51|1|FR
3|00|FR
7|6478|FR
6|7264|FR
432|9|FR
42|67|FR
6|4104|FR
1|432|FR
528|338|FR
90|11|FR
3|5458|FR
4824|9|FR
95|3239|FR
468|2518|FR
5874|508|FR
228|75|FR
610|5|FR
925|959|FR
1747|20|FR
311|98|FR
7|2952|FR
55|836|FR
297|896|FR
28|8|FR
801|1815|FR
180|0592|FR
6|6|FR
53|8|FR
5|08|FR
2|8|FR
27|578|FR
2|22|FR
8|17|FR
712|080|FR
620|5797|FR
7041|9855|FR
64|093|FR
1774|37|FR
32|6864|FR
935|19|FR
11|4715|FR
910|2922|FR
8|814|FR
2|7443|FR
7|676|FR
82|49|FR
28|5332|FR
9|9|FR
54|6|FR
63|20|FR
62|882|FR
331|16|FR
1168|20|FR
10|567|FR
5028|2201|FR
151|9136|FR
1169|4945|FR
15|3487|FR
785|9|FR
5689|16|FR
2175|8|FR
26|7850|FR
5|666|FR
45|047|FR
5|136|FR
2|230|FR
8|6876|FR
6|28|FR
6|8|FR
9|3279|FR
4|7|FR
4|98|FR
67|73|FR
5|7601|FR
68|01|FR
1819|9689|FR
268|7674|FR
184|72|FR
97|7805|FR
2206|81|FR
21|84|FR
2507|137|FR
3292|32|FR
82|84|FR
2207|5|FR
92|95|FR
3|9166|FR
1106|5390|FR
5367|5|FR
92|9|FR
17|2562|FR
53|00|FR
8|0|FR
4567|528|FR
8063|6|FR
93|55|FR
3|553|FR
385|589|FR
7390|901|FR
18|5|FR
1|68|FR
53|7|FR
1688|9|FR
1012|0|FR
7|0901|FR
10|48|FR
716|3184|FR
288|119|FR
928|8|FR
5|13|FR
31|9696|FR
9181|9803|FR
36|77|FR
8|205|FR
342|95|FR
790|3|FR
45|34|FR
84|70|FR
6821|972|FR
758|84|FR
91|0988|FR
2241|0|FR
982|1|FR
1|3642|FR
292|61|FR
447|398|FR
4849|7478|FR
19|77|FR
6343|454|FR
892|4|FR
128|79|FR
3|623|FR
229|8|FR
66|2|FR
5951|852|FR
1|0|FR
521|7|FR
816|96|FR
5580|7182|FR
5|07|FR
30|9354|FR
194|673|FR
8|2616|FR
117|68|FR
82|0|FR
895|5680|FR
6693|4259|FR
89|52|FR
9|575|FR
1|482|FR
7|595|FR
241|1|FR
1894|9385|FR
6391|6219|FR
738|83|FR
329|4819|FR
928|120|FR
68|9|FR
3018|4|FR
28|9|FR
159|7391|FR
334|78|FR
7554|8|FR
4|5|FR
2|42|FR
3|7027|FR
6941|240|FR
173|54|FR
75|6|FR
818|4800|FR
23|51|FR
80|4|FR
628|2|FR
5101|3352|FR
2736|8430|FR
633|13|FR
6180|7124|FR
868|250|FR
6|852|FR
7261|3795|FR
942|2298|FR
16|0|FR
59|3619|FR
966|6|FR
12|99|FR
378|9016|FR
9|22|FR
762|98|FR
4190|295|FR
572|84|FR
71|385|FR
80|9|FR
5|10|FR
3681|43|FR
18|39|FR
580|299|FR
7|07|FR
4835|7|FR
74|816|FR
354|7|FR
69|3|FR
7|5|FR
2|461|FR
1734|591|FR
1503|9|FR
10|32|FR
13|9|FR
1|82|FR
46|2|FR
1|590|FR
248|5969|FR
22|9957|FR
728|001|FR
9|9|FR
4|21|FR
9|334|FR
1|9413|FR
1|9|FR
1|060|FR
6|5967|FR
1|177|FR
7|01|FR
9|072|FR
24|96|FR
61|346|FR
833|5|FR
3|8|FR
649|3|FR
99|36|FR
1448|532|FR
3|249|FR
71|0|FR
2|26|FR
2|184|FR
9|381|FR
7920|033|FR
2|0|FR
3|05|FR
609|854|FR
15|440|FR
7|327|FR
6|9|FR
9850|8|FR
617|177|FR
1302|801|FR
1|435|FR
2104|98|FR
3|595|FR
64|501|FR
2694|064|FR
9696|642|FR
1|1442|FR
9608|5|FR
9765|0237|FR
79|675|FR
247|86|FR
6|92|FR
595|50|FR
4758|78|FR
3784|4|FR
737|14|FR
4|9169|FR
1057|8|FR
1521|92|FR
122|186|FR
96|6|FR
5|7|FR
8|862|FR
1|7167|FR
843|46|FR
16|06|FR
1|125|FR
7798|12|FR
14|4|FR
888|8|FR
1696|5|FR
8|155|FR
89|5067|FR
715|42|FR
1943|3|FR
3|5|FR
425|7079|FR
4|6125|FR
1542|07|FR
82|89|FR
8873|538|FR
44|366|FR
6|9|FR
4412|7339|FR
1445|2690|FR
76|3196|FR
7581|2|FR
432|8|FR
8733|163|FR
1685|4147|FR
2|0|FR
3638|1|FR
8186|642|FR
44|4|FR
269|3266|FR
18|1085|FR
24|1748|FR
94|2401|FR
1|7718|FR
4457|030|FR
1|4589|FR
98|25|FR
162|37|FR
23|078|FR
21|2|FR
3|604|FR
233|21|FR
79|1|FR
67|482|FR
1|3|FR
150|8|FR
115|37|FR
7408|069|FR
81|5513|FR
1233|2|FR
209|1805|FR
2|9|FR
984|614|FR
4|300|FR
7730|247|FR
585|40|FR
92|781|FR
3|0|FR
1271|22|FR
77|25|FR
693|443|FR
1|802|FR
247|8402|FR
2|002|FR
91|996|FR
789|1|FR
1751|3186|FR
4820|7451|FR
1565|91|FR
80|3698|FR
88|9|FR
1535|9|FR
979|90|FR
8091|468|FR
6776|397|FR
47|36|FR
392|236|FR
50|7508|FR
2915|0|FR
1|6483|FR
4573|1|FR
276|1277|FR
8413|31|FR
5680|6|FR
421|3|FR
5123|1|FR
8|8879|FR
298|1|FR
51|1|FR
31|6|FR
2521|6|FR
547|6266|FR
6|60|FR
596|7|FR
1291|137|FR
1613|6461|FR
3313|3267|FR
15|934|FR
674|041|FR
96|736|FR
6|4608|FR
7|5|FR
433|6594|FR
690|474|FR
7435|586|FR
956|11|FR
89|287|FR
54|938|FR
6320|8|FR
4501|13|FR
11|4793|FR
1137|6374|FR
281|7899|FR
649|4479|FR
73|169|FR
863|0491|FR
2|6|FR
575|095|FR
50|8798|FR
7962|8|FR
7492|3|FR
548|80|FR
26|77|FR
1|7785|FR
950|0|FR
96|4|FR
31|92|FR
67|0021|FR
1|8|FR
1136|15|FR
6122|8|FR
9|0|FR
24|9|FR
9|42|FR
1|393|FR
9109|926|FR
13|0|FR
2|772|FR
3868|4135|FR
5751|056|FR
719|3788|FR
4598|8|FR
4114|07|FR
800|5273|FR
7334|4159|FR
91|03|FR
449|428|FR
9|4134|FR
5|0359|FR
3433|68|FR
483|38|FR
6305|83|FR
8766|5942|FR
16|2|FR
4775|974|FR
5476|195|FR
459|1638|FR
81|983|FR
623|8|FR
5|4|FR
73|81|FR
70|4|FR
6605|69|FR
4592|89|FR
6|7933|FR
73|2244|FR
3|253|FR
7|04|FR
108|3833|FR
992|67|FR
758|863|FR
94|4193|FR
1|8|FR
663|8|FR
899|9736|FR
17|6|FR
7095|6325|FR
73|09|FR
4545|0225|FR
4005|6310|FR
436|1302|FR
2|050|FR
7725|163|FR
6|625|FR
152|3344|FR
9190|0885|FR
2|4971|FR
84|1229|FR
4526|7|FR
187|3|FR
81|2335|FR
7328|75|FR
1|8562|FR
3440|30|FR
65|6|FR
414|3|FR
67|00|FR
108|5335|FR
116|10|FR
9443|86|FR
7|032|FR
140|3|FR
47|26|FR
345|054|FR
444|1|FR
61|5|FR
75|632|FR
7|6|FR
50|194|FR
288|343|FR
24|75|FR
88|711|FR
7|729|FR
2846|4492|FR
1|9|FR
7|83|FR
2|458|FR
6544|1|FR
1|609|FR
45|02|FR
5608|00|FR
4417|2|FR
8|2|FR
71|8433|FR
3|71|FR
95|4808|FR
4|31|FR
815|618|FR
3639|32|FR
9|3757|FR
2198|43|FR
394|732|FR
744|0915|FR
7309|9291|FR
895|18|FR
58|68|FR
19|14|FR
14|4|FR
95|1132|FR
1|02|FR
8|7|FR
5073|992|FR
27|8|FR
4|67|FR
14|9303|FR
4|855|FR
6|49|FR
6|832|FR
7764|8571|FR
240|8661|FR
14|21|FR
951|4809|FR
90|818|FR
66|6906|FR
9|7538|FR
6|1676|FR
99|28|FR
2|3643|FR
6|8|FR
1|7|FR
13|9|FR
76|70|FR
186|6|FR
20|54|FR
6579|85|FR
54|10|FR
7171|745|FR
4993|8|FR
579|43|FR
851|88|FR
8470|2|FR
5407|055|FR
3154|60|FR
97|1418|FR
5|65|FR
6|9|FR
97|84|FR
4|575|FR
260|1856|FR
4|719|FR
780|83|FR
988|54|FR
1060|0|FR
8|052|FR
1797|4|FR
90|8043|FR
43|836|FR
4|2872|FR
5003|4533|FR
98|0648|FR
267|21|FR
4134|9|FR
178|9|FR
4900|46|FR
1895|3|FR
163|7616|FR
3|10|FR
1684|713|FR
2696|3719|FR
1916|022|FR
9757|80|FR
7|7|FR
4213|18|FR
8024|47|FR
1|17|FR
3|546|FR
10|69|FR
628|50|FR
369|5|FR
72|8500|FR
4289|7|FR
8|9537|FR
1765|57|FR
15|7|FR
173|4837|FR
81|1953|FR
2|327|FR
1|608|FR
486|871|FR
79|6|FR
2888|90|FR
5292|57|FR
3|0848|FR
97|872|FR
1|2206|FR
271|66|FR
87|96|FR
212|720|FR
146|020|FR
9|8|FR
8|060|FR
2828|45|FR
2|8493|FR
5|9185|FR
1|961|FR
7668|68|FR
9|4062|FR
96|4593|FR
767|9|FR
443|5385|FR
44|998|FR
8|4|FR
6187|1|FR
761|3851|FR
7|3|FR
819|38|FR
620|70|FR
6638|7186|FR
8|3130|FR
5271|857|FR
38|783|FR
2970|4970|FR
665|4|FR
40|245|FR
78|64|FR
74|9|FR
6|0|FR
28|8764|FR
4|0838|FR
557|137|FR
1624|293|FR
60|0|FR
8037|74|FR
462|54|FR
390|19|FR
6|18|FR
175|7|FR
3472|4962|FR
5|336|FR
3|183|FR
1|1359|FR
36|659|FR
7943|67|FR
13|56|FR
3|3|FR
39|794|FR
407|919|FR
38|23|FR
3006|4062|FR
260|44|FR
86|7603|FR
37|0|FR
103|932|FR
7891|2418|FR
546|587|FR
165|190|FR
9637|93|FR
26|5|FR
457|18|FR
77|4|FR
625|5703|FR
7|125|FR
76|4|FR
1|119|FR
1|2|FR
2|4|FR
196|5|FR
8|719|FR
1301|5|FR
3247|4|FR
959|421|FR
3341|322|FR
7988|144|FR
92|1624|FR
5480|9619|FR
6303|0075|FR
8862|895|FR
6|25|FR
556|504|FR
909|9|FR
92|555|FR
16|6905|FR
889|188|FR
14|948|FR
6|77|FR
391|876|FR
1254|48|FR
9512|1643|FR
502|3755|FR
791|4052|FR
357|3|FR
7668|7227|FR
595|745|FR
6|43|FR
80|0610|FR
1920|24|FR
480|350|FR
76|7|FR
9606|3285|FR
1|976|FR
8698|9|FR
125|182|FR
94|00|FR
9496|0717|FR
463|3|FR
3259|0|FR
3|71|FR
3302|710|FR
423|55|FR
12|0|FR
10|140|FR
5|249|FR
3|2068|FR
4|485|FR
2710|8712|FR
880|84|FR
9485|87|FR
181|2|FR
15|0499|FR
9553|0|FR
2683|74|FR
4792|689|FR
8044|6|FR
971|8|FR
91|5609|FR
70|346|FR
16|0326|FR
1541|284|FR
2808|292|FR
6|59|FR
277|1|FR
2|222|FR
454|75|FR
7935|9163|FR
8564|8|FR
9549|90|FR
33|363|FR
6|7|FR
1012|0518|FR
131|218|FR
435|7553|FR
10|3121|FR
566|320|FR
878|228|FR
123|0260|FR
28|41|FR
202|581|FR
11|14|FR
2|5302|FR
6071|699|FR
3|9|FR
237|308|FR
9298|839|FR
98|5655|FR
10|4653|FR
1656|6368|FR
1870|601|FR
4576|3062|FR
599|34|FR
30|9365|FR
921|973|FR
52|444|FR
1|9|FR
24|3774|FR
272|3|FR
6499|7931|FR
120|01|FR
9393|1|FR
962|106|FR
932|8611|FR
9|8|FR
108|02|FR
46|5286|FR
9|697|FR
621|231|FR
987|8180|FR
4|12|FR
2|058|FR
9884|43|FR
49|5227|FR
18|692|FR
4616|2|FR
6|3|FR
49|6|FR
61|2441|FR
2620|440|FR
898|7907|FR
1726|3|FR
509|74|FR
250|9|FR
6670|6|FR
6608|5826|FR
469|680|FR
8559|499|FR
96|674|FR
9119|592|FR
362|4|FR
9|89|FR
4528|677|FR
56|1148|FR
669|440|FR
4837|11|FR
80|02|FR
16|33|FR
148|2|FR
5|128|FR
44|282|FR
1004|2|FR
6974|16|FR
6|15|FR
2765|0022|FR
4|71|FR
993|6|FR
63|5|FR
8|0|FR
4890|4668|FR
8004|6|FR
19|20|FR
8|95|FR
368|78|FR
633|46|FR
4|4|FR
740|78|FR
5437|008|FR
2|0895|FR
168|1318|FR
214|202|FR
5|4|FR
18|1|FR
7|7|FR
106|1372|FR
1268|102|FR
804|2|FR
738|9907|FR
29|1707|FR
25|59|FR
1086|73|FR
56|993|FR
16|4856|FR
1|9124|FR
2982|5669|FR
15|2|FR
452|774|FR
79|2|FR
9750|3951|FR
6|722|FR
29|4256|FR
179|1|FR
98|64|FR
6|51|FR
5617|6518|FR
6203|0523|FR
6522|281|FR
99|9|FR
6186|8384|FR
69|605|FR
2630|1823|FR
7163|1613|FR
3|049|FR
46|54|FR
1653|214|FR
74|1420|FR
9341|6|FR
5188|090|FR
1|7141|FR
543|5|FR
33|16|FR
1423|21|FR
15|0411|FR
5|695|FR
5778|49|FR
25|9393|FR
549|54|FR
6250|8|FR
1|2|FR
734|2274|FR
9|6425|FR
371|5091|FR
19|5245|FR
4160|8368|FR
740|4|FR
7|83|FR
127|443|FR
7|742|FR
997|6618|FR
5|08|FR
584|6|FR
6|0270|FR
349|5|FR
7|2457|FR
870|224|FR
613|0673|FR
5720|9503|FR
722|6|FR
9801|34|FR
3|131|FR
7|5992|FR
8427|07|FR
199|70|FR
199|38|FR
2|4720|FR
7845|45|FR
18|2|FR
6561|4939|FR
3|208|FR
20|9|FR
9|9605|FR
13|12|FR
14|874|FR
246|184|FR
99|966|FR
8|483|FR
1870|09|FR
26|8206|FR
17|2|FR
22|26|FR
3264|6593|FR
22|2|FR
6|6274|FR
7|569|FR
2|4298|FR
344|872|FR
62|6275|FR
6307|804|FR
9|84|FR
3714|430|FR
50|624|FR
7|0902|FR
4839|8995|FR
88|675|FR
496|2294|FR
305|7103|FR
953|657|FR
954|642|FR
25|0|FR
478|92|FR
1109|9071|FR
2|46|FR
133|4|FR
42|7|FR
390|119|FR
4807|03|FR
6506|8|FR
22|83|FR
8652|620|FR
47|36|FR
73|3486|FR
605|9|FR
8|2|FR
73|8|FR
745|9827|FR
99|04|FR
687|1|FR
35|6|FR
145|4332|FR
83|5661|FR
1|4065|FR
198|9055|FR
9|879|FR
166|3|FR
4|20|FR
2|6|FR
164|26|FR
2|2|FR
3787|766|FR
2216|2720|FR
6|0956|FR
72|3|FR
8072|5|FR
87|330|FR
7083|68|FR
93|0|FR
5751|7106|FR
15|375|FR
9|0|FR
1|4|FR
8714|9|FR
91|939|FR
6032|510|FR
42|756|FR
7129|7458|FR
16|918|FR
3|569|FR
9222|867|FR
4|1254|FR
36|907|FR
598|9969|FR
1|9571|FR
5546|8|FR
1|4|FR
7|43|FR
5|9|FR
6|229|FR
74|41|FR
94|58|FR
361|5|FR
3|33|FR
585|4611|FR
80|13|FR
47|913|FR
5|70|FR
2|076|FR
5|7500|FR
4|74|FR
598|14|FR
7|3887|FR
5|6332|FR
600|113|FR
8899|6|FR
8|48|FR
9|07|FR
2|1946|FR
15|5031|FR
6|1|FR
9833|52|FR
1186|08|FR
7|398|FR
9|430|FR
6710|05|FR
1|946|FR
47|8|FR
2|374|FR
11|1374|FR
357|2880|FR
65|532|FR
92|133|FR
5903|0402|FR
891|0691|FR
9847|9|FR
6695|9432|FR
1|869|FR
802|640|FR
9009|0|FR
35|70|FR
30|849|FR
508|07|FR
86|07|FR
1|7210|FR
9555|8|FR
8671|965|FR
73|7823|FR
10|98|FR
496|36|FR
1|6|FR
98|564|FR
718|129|FR
2|66|FR
93|36|FR
94|71|FR
1854|0355|FR
8280|81|FR
89|67|FR
61|7090|FR
150|3606|FR
645|3|FR
307|7|FR
7214|43|FR
5|37|FR
5|2|FR
4887|13|FR
7|7|FR
2284|62|FR
9|0|FR
1|0837|FR
658|412|FR
1980|6332|FR
5161|992|FR
253|573|FR
76|3|FR
962|5764|FR
1476|5787|FR
6|90|FR
9208|6|FR
492|59|FR
5715|8|FR
29|77|FR
85|3868|FR
1758|190|FR
1301|3|FR
807|2|FR
83|9634|FR
289|417|FR
8792|351|FR
6|2653|FR
93|4898|FR
87|024|FR
819|905|FR
1|3|FR
96|736|FR
80|643|FR
879|546|FR
427|574|FR
888|646|FR
473|5|FR
8|0133|FR
419|29|FR
66|900|FR
4|8706|FR
78|3800|FR
7735|471|FR
1750|02|FR
68|16|FR
77|5603|FR
60|6|FR
662|578|FR
2041|171|FR
842|9|FR
3240|565|FR
24|7987|FR
47|739|FR
2873|75|FR
3|11|FR
614|945|FR
128|70|FR
5773|289|FR
2147|7391|FR
1044|242|FR
841|3871|FR
96|4912|FR
59|8053|FR
58|0503|FR
74|8|FR
28|2|FR
49|33|FR
3652|798|FR
6828|47|FR
7590|312|FR
758|098|FR
42|86|FR
3733|790|FR
1373|0|FR
1936|9|FR
769|5|FR
412|335|FR
1|4618|FR
652|908|FR
440|2|FR
2|36|FR
17|25|FR
2944|8|FR
2|7927|FR
582|43|FR
998|422|FR
13|6103|FR
48|5246|FR
10|54|FR
54|5592|FR
71|7252|FR
7|44|FR
1|237|FR
392|37|FR
7|9|FR
2259|6|FR
5|259|FR
134|6|FR
3|76|FR
276|2779|FR
4|690|FR
3146|29|FR
192|4|FR
5|8|FR
411|7612|FR
75|3254|FR
34|03|FR
1|1630|FR
17|52|FR
43|242|FR
779|4|FR
263|3002|FR
7|1|FR
4160|7|FR
75|25|FR
456|433|FR
11|943|FR
196|279|FR
117|68|FR
4830|80|FR
1981|4|FR
6391|0|FR
5|134|FR
6307|039|FR
235|1|FR
1|3718|FR
1|627|FR
9241|9|FR
7868|3578|FR
9109|54|FR
2|7|FR
2|75|FR
7439|406|FR
1071|6|FR
166|242|FR
96|883|FR
779|256|FR
9|4|FR
921|745|FR
769|2|FR
98|395|FR
17|1135|FR
964|30|FR
3273|067|FR
7897|4782|FR
33|6044|FR
1|1518|FR
95|5490|FR
3617|604|FR
290|0|FR
139|411|FR
8|499|FR
9|90|FR
3821|64|FR
4|4103|FR
6|6|FR
9937|123|FR
1635|7883|FR
1001|9971|FR
34|1|FR
29|126|FR
7299|34|FR
586|4790|FR
14|904|FR
29|325|FR
6289|645|FR
558|02|FR
6754|7188|FR
6381|422|FR
62|8|FR
59|2028|FR
1193|1520|FR
94|2|FR
1|495|FR
3|7|FR
390|8272|FR
1|77|FR
1|78|FR
5|3|FR
881|4104|FR
5836|3|FR
85|540|FR
5778|1277|FR
1692|365|FR
98|0598|FR
2934|02|FR
45|6290|FR
89|0148|FR
5|642|FR
76|002|FR
610|127|FR
8|2669|FR
42|1432|FR
7532|1|FR
553|171|FR
630|5|FR
856|4261|FR
856|063|FR
812|281|FR
653|56|FR
975|77|FR
1|727|FR
29|8019|FR
5|68|FR
6851|91|FR
963|1|FR
90|6236|FR
31|1716|FR
96|6|FR
66|25|FR
61|8460|FR
997|2651|FR
999|3|FR
3|44|FR
414|2|FR
50|71|FR
662|2|FR
3|22|FR
4131|4|FR
162|7|FR
6867|84|FR
6370|0060|FR
94|0913|FR
406|3911|FR
52|1789|FR
3|1257|FR
6|241|FR
474|5745|FR
2939|790|FR
3265|5|FR
8497|8502|FR
268|77|FR
427|8690|FR
7869|70|FR
17|8042|FR
5041|8|FR
96|196|FR
54|07|FR
1|1|FR
18|64|FR
7|9489|FR
60|1|FR
6|761|FR
135|681|FR
474|9|FR
846|47|FR
4309|903|FR
5|7281|FR
4|40|FR
78|9244|FR
74|93|FR
18|9|FR
305|05|FR
36|255|FR
7094|5816|FR
95|50|FR
7|72|FR
88|38|FR
1|3269|FR
48|2612|FR
62|550|FR
2|75|FR
8696|9690|FR
3239|0802|FR
4958|6|FR
5136|490|FR
38|78|FR
46|53|FR
72|7|FR
306|7|FR
12|5|FR
4|55|FR
1|0799|FR
16|5110|FR
3|266|FR
325|8|FR
289|7|FR
128|44|FR
6486|79|FR
3|347|FR
342|5511|FR
1|746|FR
4|3|FR
6466|5|FR
5|4|FR
5|69|FR
43|7793|FR
985|816|FR
123|003|FR
27|4|FR
20|88|FR
8|4114|FR
115|999|FR
321|5135|FR
2|99|FR
999|32|FR
419|2|FR
9334|6|FR
9500|94|FR
449|7093|FR
207|2252|FR
2|4|FR
8289|712|FR
57|3|FR
1315|64|FR
141|007|FR
6286|7|FR
9471|6|FR
8|4|FR
5|994|FR
32|697|FR
134|6|FR
307|506|FR
91|0466|FR
384|6580|FR
83|3040|FR
134|1|FR
2148|627|FR
9606|620|FR
63|334|FR
475|0|FR
799|69|FR
7270|0099|FR
5|4|FR
23|0|FR
646|486|FR
1|01|FR
8|3592|FR
9|359|FR
8|226|FR
81|28|FR
1|81|FR
344|8|FR
2928|6725|FR
19|7322|FR
16|551|FR
65|15|FR
4|913|FR
973|7706|FR
6673|24|FR
4|3318|FR
1098|8349|FR
39|7|FR
348|56|FR
11|297|FR
9681|7609|FR
4|139|FR
1|7|FR
3|8828|FR
5204|3|FR
5|8|FR
196|2|FR
33|991|FR
4245|022|FR
128|2259|FR
605|6653|FR
72|74|FR
1317|308|FR
4233|5493|FR
5|3|FR
43|7|FR
114|3|FR
7042|2437|FR
276|775|FR
9|4998|FR
1|33|FR
6667|56|FR
5639|9|FR
5|74|FR
7|77|FR
626|20|FR
2|059|FR
8139|0|FR
6|8|FR
68|07|FR
5|801|FR
1555|0859|FR
9734|9811|FR
16|72|FR
18|0|FR
78|638|FR
12|981|FR
576|2|FR
2|3441|FR
931|368|FR
5|499|FR
549|2|FR
39|964|FR
10|77|FR
317|700|FR
4367|58|FR
8567|1|FR
6425|2|FR
753|32|FR
40|5860|FR
6|357|FR
10|4326|FR
9|66|FR
186|1|FR
976|6313|FR
1|14|FR
15|9|FR
7165|6|FR
91|3|FR
1|9|FR
3394|9685|FR
527|36|FR
88|638|FR
3|8487|FR
8|5|FR
3283|251|FR
51|643|FR
16|8122|FR
2150|31|FR
493|0477|FR
13|4|FR
244|5|FR
1696|3|FR
12|4941|FR
77|4|FR
98|99|FR
61|4349|FR
117|54|FR
6149|1386|FR
9|6450|FR
50|6|FR
77|5769|FR
5|5448|FR
110|9617|FR
6002|743|FR
423|9|FR
4235|5|FR
16|8|FR
3670|623|FR
5|3|FR
1608|580|FR
1|7365|FR
23|10|FR
89|7|FR
41|87|FR
574|967|FR
2|731|FR
4|81|FR
5102|878|FR
28|104|FR
6|8|FR
8358|981|FR
1169|1|FR
219|444|FR
1868|227|FR
858|6126|FR
6|058|FR
